office_branch,office_id,office,district,district_display,district_id,election_id,election_date,is_special,total_votes,blank_votes,all_other_votes,num_candidates,id_winner,name_winner,display_winner,city_town_winner,party_winner,id_incumbent,name_incumbent,display_incumbent,city_town_incumbent,party_incumbent,id_dem,name_dem,display_dem,city_town_dem,votes_dem,percent_dem,id_gop,name_gop,display_gop,city_town_gop,votes_gop,percent_gop,id_third_party,name_third_party,display_third_party,city_town_third_party,votes_third_party,percent_third_party,party_third_party,id_write_in,name_write_in,display_write_in,city_town_write_in,votes_write_in,percent_write_in,party_write_in,election_year,incumbent_status,dem_win,dem_margin,pres_elec,pvi_year,PVI_N,PVI
Legislative,8,State Representative,Eighth Worcester,8th Worcester,58881,104618,2008-11-04,FALSE,19513,1074,24,2,62973,Paul Kujawski,Paul Kujawski (D-Webster),Webster,Democratic,62973,Paul Kujawski,Paul Kujawski (D-Webster),Webster,Democratic,62973,Paul Kujawski,Paul Kujawski (D-Webster),Webster,9823,0.5334238392614716,62974,Kevin J. Kuros,Kevin J. Kuros (R-Uxbridge),Uxbridge,8592,0.4665761607385284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Dem_Incumbent,TRUE,6.684767852294321,TRUE,2008,0.6688956859580042,D+1
Legislative,8,State Representative,Sixteenth Worcester,16th Worcester,58889,104702,2008-11-04,FALSE,11686,903,33,2,62994,John P. Fresolo,John P. Fresolo (D-Worcester),Worcester,Democratic,62994,John P. Fresolo,John P. Fresolo (D-Worcester),Worcester,Democratic,62994,John P. Fresolo,John P. Fresolo (D-Worcester),Worcester,7412,0.6894883720930233,NA,NA,NA,NA,NA,NA,63190,Mathew T. Taylor,Mathew T. Taylor (U-Worcester),Worcester,3338,0.31051162790697673,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2008,Dem_Incumbent,TRUE,37.89767441860465,TRUE,2008,17.165194223606917,D+17
Legislative,9,State Senate,Bristol and Norfolk,Bristol and Norfolk,58695,104527,2008-11-04,FALSE,84775,7638,65,2,62999,James E. Timilty,James E. Timilty (D-Walpole),Walpole,Democratic,62999,James E. Timilty,James E. Timilty (D-Walpole),Walpole,Democratic,62999,James E. Timilty,James E. Timilty (D-Walpole),Walpole,49761,0.6456430350840773,63191,"Jon W. Rockwood, Sr.","Jon W. Rockwood, Sr. (R-Walpole)",Walpole,27311,0.3543569649159228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Dem_Incumbent,TRUE,29.12860701681545,TRUE,2008,3.172359683339121,D+3
Legislative,9,State Senate,Hampshire and Franklin,Hampshire and Franklin,58706,104493,2008-11-04,FALSE,79076,4934,72,2,63034,Stanley C. Rosenberg,Stanley C. Rosenberg (D-Amherst),Amherst,Democratic,63034,Stanley C. Rosenberg,Stanley C. Rosenberg (D-Amherst),Amherst,Democratic,63034,Stanley C. Rosenberg,Stanley C. Rosenberg (D-Amherst),Amherst,61958,0.836479006345349,63196,Keith C. McCormic,Keith C. McCormic (R-Greenfield),Greenfield,12112,0.163520993654651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Dem_Incumbent,TRUE,67.2958012690698,TRUE,2008,25.13255310800082,D+25
Legislative,9,State Senate,Third Middlesex,3rd Middlesex,58709,104546,2008-11-04,FALSE,85416,6736,104,2,63042,Susan C. Fargo,Susan C. Fargo (D-Lincoln),Lincoln,Democratic,63042,Susan C. Fargo,Susan C. Fargo (D-Lincoln),Lincoln,Democratic,63042,Susan C. Fargo,Susan C. Fargo (D-Lincoln),Lincoln,49132,0.6252799837100387,63043,Sandra B. Martinez,Sandra B. Martinez (R-Chelmsford),Chelmsford,29444,0.3747200162899613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Dem_Incumbent,TRUE,25.055996742007736,TRUE,2008,11.762868071534571,D+12
Legislative,9,State Senate,Fourth Middlesex,4th Middlesex,58710,104510,2008-11-04,FALSE,86887,7672,109,2,63044,Kenneth J. Donnelly,Kenneth J. Donnelly (D-Arlington),Arlington,Democratic,NA,NA,NA,NA,NA,63044,Kenneth J. Donnelly,Kenneth J. Donnelly (D-Arlington),Arlington,52690,0.6660683134022704,62827,Brion M Cangiamila,Brion M Cangiamila (R-Billerica),Billerica,26416,0.33393168659772965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,No_Incumbent,TRUE,33.21366268045407,TRUE,2008,11.226795343297535,D+11
Legislative,9,State Senate,Middlesex and Worcester,Middlesex and Worcester,58715,104468,2008-11-04,FALSE,88547,7027,73,2,63052,James B. Eldridge,James B. Eldridge (D-Acton),Acton,Democratic,NA,NA,NA,NA,NA,63052,James B. Eldridge,James B. Eldridge (D-Acton),Acton,46458,0.5704077498250396,62800,Steven L. Levy,Steven L. Levy (R-Marlborough),Marlborough,34989,0.4295922501749604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,No_Incumbent,TRUE,14.081549965007923,TRUE,2008,9.348768818955175,D+9
Legislative,9,State Senate,"Norfolk, Bristol and Middlesex","Norfolk, Bristol and Middlesex",58717,104528,2008-11-04,FALSE,90986,5821,81,2,63203,Scott P. Brown,Scott P. Brown (R-Wrentham),Wrentham,Republican,63203,Scott P. Brown,Scott P. Brown (R-Wrentham),Wrentham,Republican,63204,Sara Orozco,Sara Orozco (D-Needham),Needham,35289,0.4147548305204269,63203,Scott P. Brown,Scott P. Brown (R-Wrentham),Wrentham,49795,0.5852451694795732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,GOP_Incumbent,FALSE,-17.04903389591463,TRUE,2008,7.061749821640184,D+7
Legislative,9,State Senate,First Suffolk,1st Suffolk,58723,104582,2008-11-04,FALSE,65310,12150,314,2,72544,"John A. Hart, Jr.","John A. Hart, Jr. (D-Boston)",Boston,Democratic,72544,"John A. Hart, Jr.","John A. Hart, Jr. (D-Boston)",Boston,Democratic,72544,"John A. Hart, Jr.","John A. Hart, Jr. (D-Boston)",Boston,41973,0.7942512205275707,NA,NA,NA,NA,NA,NA,62927,Althea Garrison,Althea Garrison (U-Boston),Boston,10873,0.2057487794724293,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2008,Dem_Incumbent,TRUE,58.850244105514136,TRUE,2008,27.660020508844795,D+28
Legislative,9,State Senate,Second Suffolk,2nd Suffolk,58724,104584,2008-11-04,FALSE,70677,10147,597,2,73539,Sonia Rosa Chang-Diaz,Sonia Rosa Chang-Diaz (D-Boston),Boston,Democratic,63206,Dianne Wilkerson,Dianne Wilkerson (D-Boston),Boston,Democratic,73539,Sonia Rosa Chang-Diaz,Sonia Rosa Chang-Diaz (D-Boston),Boston,55865,0.932124205362655,NA,NA,NA,NA,NA,NA,63205,William Theodore Leonard,William Theodore Leonard (U-Boston),Boston,3080,0.0513907196369279,Unenrolled,63206,Dianne Wilkerson,Dianne Wilkerson (D-Boston),Boston,988,0.01648507500041713,Democratic,2008,Dem_Incumbent,TRUE,88.07334857257271,TRUE,2008,36.85142616636886,D+37
Legislative,9,State Senate,Second Worcester,2nd Worcester,58729,104530,2008-11-04,FALSE,74859,5511,121,3,63084,Michael O. Moore,Michael O. Moore (D-Millbury),Millbury,Democratic,NA,NA,NA,NA,NA,63084,Michael O. Moore,Michael O. Moore (D-Millbury),Millbury,41234,0.5956346512198998,63210,John I. Lebeaux,John I. Lebeaux (R-Shrewsbury),Shrewsbury,24657,0.35617605847429473,63208,Steven W. Baer,Steven W. Baer (GR-Shrewsbury),Shrewsbury,3336,0.04818929030580553,Green-Rainbow,NA,NA,NA,NA,NA,NA,NA,2008,No_Incumbent,TRUE,23.945859274560505,TRUE,2008,8.032408925305868,D+8
Legislative,8,State Representative,First Barnstable,1st Barnstable,58733,126171,2014-11-04,FALSE,20136,573,4,2,78020,Timothy R. Whelan,Timothy R. Whelan (R-Brewster),Brewster,Republican,NA,NA,NA,NA,NA,78019,Elisa Beth Zawadzkas,Elisa Beth Zawadzkas (D-Dennis),Dennis,9389,0.4800347666036096,78020,Timothy R. Whelan,Timothy R. Whelan (R-Brewster),Brewster,10170,0.5199652333963904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,No_Incumbent,FALSE,-3.993046679278084,FALSE,2012,1.2696879081937062,D+1
Legislative,8,State Representative,Second Barnstable,2nd Barnstable,58734,126172,2014-11-04,FALSE,15934,530,9,2,74581,Brian R. Mannal,Brian R. Mannal (D-Barnstable),Barnstable,Democratic,74581,Brian R. Mannal,Brian R. Mannal (D-Barnstable),Barnstable,Democratic,74581,Brian R. Mannal,Brian R. Mannal (D-Barnstable),Barnstable,7801,0.5067229620006496,78021,"Adam G. Chaprales, Sr","Adam G. Chaprales, Sr (R-Barnstable)",Barnstable,7594,0.49327703799935047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,1.3445924001299125,FALSE,2012,0.2043810757122677,EVEN
Legislative,8,State Representative,Fifth Barnstable,5th Barnstable,58737,126170,2014-11-04,FALSE,17011,571,8,2,62666,Randy Hunt,Randy Hunt (R-Sandwich),Sandwich,Republican,62666,Randy Hunt,Randy Hunt (R-Sandwich),Sandwich,Republican,78016,Matthew M. Terry,Matthew M. Terry (D-Sandwich),Sandwich,6123,0.372626582278481,62666,Randy Hunt,Randy Hunt (R-Sandwich),Sandwich,10309,0.627373417721519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,GOP_Incumbent,FALSE,-25.4746835443038,FALSE,2012,-4.465367601145143,R+4
Legislative,8,State Representative,Second Bristol,2nd Bristol,58743,126157,2014-11-04,FALSE,11110,245,33,2,74577,Paul R. Heroux,Paul R. Heroux (D-Attleboro),Attleboro,Democratic,74577,Paul R. Heroux,Paul R. Heroux (D-Attleboro),Attleboro,Democratic,74577,Paul R. Heroux,Paul R. Heroux (D-Attleboro),Attleboro,6621,0.6112444608567208,78009,Bert J. Buckley,Bert J. Buckley (R-Attleboro),Attleboro,4211,0.3887555391432791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,22.24889217134417,FALSE,2012,2.611006194750598,D+3
Legislative,8,State Representative,Third Bristol,3rd Bristol,58744,126261,2014-11-04,FALSE,11637,504,9,2,62687,Shaunna L. O'Connell,Shaunna L. O'Connell (R-Taunton),Taunton,Republican,62687,Shaunna L. O'Connell,Shaunna L. O'Connell (R-Taunton),Taunton,Republican,78075,"Keavin P. Duffy, Jr","Keavin P. Duffy, Jr (D-Taunton)",Taunton,4300,0.3865516001438331,62687,Shaunna L. O'Connell,Shaunna L. O'Connell (R-Taunton),Taunton,6824,0.6134483998561668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,GOP_Incumbent,FALSE,-22.689679971233375,FALSE,2012,5.304582190475527,D+5
Legislative,8,State Representative,Sixth Bristol,6th Bristol,58747,126267,2014-11-04,FALSE,9562,518,4,2,72311,Carole A. Fiola,Carole A. Fiola (D-Fall River),Fall River,Democratic,72311,Carole A. Fiola,Carole A. Fiola (D-Fall River),Fall River,Democratic,72311,Carole A. Fiola,Carole A. Fiola (D-Fall River),Fall River,5369,0.5939159292035399,74663,David L. Steinhof,David L. Steinhof (R-Fall River),Fall River,3671,0.4060840707964602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,18.783185840707965,FALSE,2012,16.300798552278785,D+16
Legislative,8,State Representative,Ninth Bristol,9th Bristol,58750,126249,2014-11-04,FALSE,11105,644,12,2,62701,Christopher M. Markey,Christopher M. Markey (D-Dartmouth),Dartmouth,Democratic,62701,Christopher M. Markey,Christopher M. Markey (D-Dartmouth),Dartmouth,Democratic,62701,Christopher M. Markey,Christopher M. Markey (D-Dartmouth),Dartmouth,6977,0.6677193989855489,78065,Patrick t. J. Curran,Patrick t. J. Curran (R-Dartmouth),Dartmouth,3472,0.33228060101445117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,33.543879797109774,FALSE,2012,11.650978318291203,D+12
Legislative,8,State Representative,Tenth Bristol,10th Bristol,58751,126264,2014-11-04,FALSE,13919,685,9,2,62706,William M. Straus,William M. Straus (D-Mattapoisett),Mattapoisett,Democratic,62706,William M. Straus,William M. Straus (D-Mattapoisett),Mattapoisett,Democratic,62706,William M. Straus,William M. Straus (D-Mattapoisett),Mattapoisett,8668,0.6554253308128545,74687,Abilio Bill Soares,Abilio Bill Soares (R-Fairhaven),Fairhaven,4557,0.3445746691871456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,31.08506616257089,FALSE,2012,6.150016856363571,D+6
Legislative,8,State Representative,First Essex,1st Essex,58756,126122,2014-11-04,FALSE,17268,670,2,5,74542,James M. Kelcourse,James M. Kelcourse (R-Amesbury),Amesbury,Republican,NA,NA,NA,NA,NA,77993,Edward C. Cameron,Edward C. Cameron (D-Newburyport),Newburyport,6968,0.4474123539232054,74542,James M. Kelcourse,James M. Kelcourse (R-Amesbury),Amesbury,6978,0.4480544497238988,78141,Ari B. Herzog,Ari B. Herzog (U-Newburyport),Newburyport,1628,0.10453319635289585,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2014,No_Incumbent,FALSE,-0.06420958006934097,FALSE,2012,7.688957718856648,D+8
Legislative,8,State Representative,Fifth Essex,5th Essex,58760,126262,2014-11-04,FALSE,16525,495,37,2,62720,Ann-Margaret Ferrante,Ann-Margaret Ferrante (D-Gloucester),Gloucester,Democratic,62720,Ann-Margaret Ferrante,Ann-Margaret Ferrante (D-Gloucester),Gloucester,Democratic,62720,Ann-Margaret Ferrante,Ann-Margaret Ferrante (D-Gloucester),Gloucester,9439,0.5901957106233977,71601,Michael B. Boucher,Michael B. Boucher (R-Rockport),Rockport,6554,0.40980428937660224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,18.039142124679547,FALSE,2012,10.6755542786218,D+11
Legislative,8,State Representative,Sixth Essex,6th Essex,58761,126186,2014-11-04,FALSE,14794,1423,1,2,62723,Jerald A. Parisella,Jerald A. Parisella (D-Beverly),Beverly,Democratic,62723,Jerald A. Parisella,Jerald A. Parisella (D-Beverly),Beverly,Democratic,62723,Jerald A. Parisella,Jerald A. Parisella (D-Beverly),Beverly,9912,0.7413612565445026,NA,NA,NA,NA,NA,NA,78152,Euplio R. Marciano,Euplio R. Marciano (U-Beverly),Beverly,3458,0.25863874345549737,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,48.27225130890052,FALSE,2012,6.680038438032065,D+7
Legislative,8,State Representative,Seventh Essex,7th Essex,58762,126324,2014-11-04,FALSE,13429,1284,22,2,78122,Paul F. Tucker,Paul F. Tucker (D-Salem),Salem,Democratic,NA,NA,NA,NA,NA,78122,Paul F. Tucker,Paul F. Tucker (D-Salem),Salem,10187,0.8403035552256042,NA,NA,NA,NA,NA,NA,78166,Daniel J. Morris,Daniel J. Morris (L-Salem),Salem,1936,0.1596964447743958,Libertarian,NA,NA,NA,NA,NA,NA,NA,2014,No_Incumbent,TRUE,68.06071104512084,FALSE,2012,16.643477634979863,D+17
Legislative,8,State Representative,Ninth Essex,9th Essex,58764,126295,2014-11-04,FALSE,17127,1057,18,2,62732,Donald H. Wong,Donald H. Wong (R-Saugus),Saugus,Republican,62732,Donald H. Wong,Donald H. Wong (R-Saugus),Saugus,Republican,78105,Christopher J. Finn,Christopher J. Finn (D-Saugus),Saugus,6331,0.3944056815350112,62732,Donald H. Wong,Donald H. Wong (R-Saugus),Saugus,9721,0.6055943184649888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,GOP_Incumbent,FALSE,-21.118863692997756,FALSE,2012,-0.8489603302718196,R+1
Legislative,8,State Representative,Twelfth Essex,12th Essex,58767,126317,2014-11-04,FALSE,14661,561,5,2,77850,Leah Cole,Leah Cole (R-Peabody),Peabody,Republican,77850,Leah Cole,Leah Cole (R-Peabody),Peabody,Republican,77848,Beverley  A. Griffin Dunne,Beverley  A. Griffin Dunne (D-Peabody),Peabody,6830,0.48456899609790705,77850,Leah Cole,Leah Cole (R-Peabody),Peabody,7265,0.515431003902093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,GOP_Incumbent,FALSE,-3.086200780418591,FALSE,2012,5.778739126720289,D+6
Legislative,8,State Representative,Thirteenth Essex,13th Essex,58768,126248,2014-11-04,FALSE,16747,606,9,2,62738,Theodore C. Speliotis,Theodore C. Speliotis (D-Danvers),Danvers,Democratic,62738,Theodore C. Speliotis,Theodore C. Speliotis (D-Danvers),Danvers,Democratic,62738,Theodore C. Speliotis,Theodore C. Speliotis (D-Danvers),Danvers,8459,0.5243615174807835,78064,Thomas J. Lyons,Thomas J. Lyons (R-Peabody),Peabody,7673,0.4756384825192165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,4.872303496156705,FALSE,2012,-2.010506546327606,R+2
Legislative,8,State Representative,Fourteenth Essex,14th Essex,58769,126279,2014-11-04,FALSE,12750,460,28,2,74614,Diana DiZoglio,Diana DiZoglio (D-Methuen),Methuen,Democratic,74614,Diana DiZoglio,Diana DiZoglio (D-Methuen),Methuen,Democratic,74614,Diana DiZoglio,Diana DiZoglio (D-Methuen),Methuen,6732,0.5490132115478715,78087,Rosemary Connelly Smedile,Rosemary Connelly Smedile (R-North Andover),North Andover,5530,0.4509867884521286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,9.802642309574294,FALSE,2012,3.389110644757132,D+3
Legislative,8,State Representative,Fifteenth Essex,15th Essex,58770,126278,2014-11-04,FALSE,14156,698,8,2,62742,Linda Dean Campbell,Linda Dean Campbell (D-Methuen),Methuen,Democratic,62742,Linda Dean Campbell,Linda Dean Campbell (D-Methuen),Methuen,Democratic,62742,Linda Dean Campbell,Linda Dean Campbell (D-Methuen),Methuen,7716,0.5736802973977695,62743,Al DiNuccio,Al DiNuccio (R-Methuen),Methuen,5734,0.4263197026022305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,14.736059479553898,FALSE,2012,-1.6527535380422842,R+2
Legislative,8,State Representative,Sixteenth Essex,16th Essex,58771,126287,2014-11-04,FALSE,7988,171,16,3,62746,Marcos A. Devers,Marcos A. Devers (D-Lawrence),Lawrence,Democratic,62746,Marcos A. Devers,Marcos A. Devers (D-Lawrence),Lawrence,Democratic,62746,Marcos A. Devers,Marcos A. Devers (D-Lawrence),Lawrence,3667,0.4700679400076913,78093,Roger A. Twomey,Roger A. Twomey (R-Lawrence),Lawrence,913,0.11703627740033327,63121,William Lantigua,William Lantigua (U-Lawrence),Lawrence,3221,0.4128957825919754,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,5.717215741571591,FALSE,2012,30.94317497195117,D+31
Legislative,8,State Representative,First Franklin,1st Franklin,58774,126150,2014-11-04,FALSE,17657,514,10,2,62756,Stephen Kulik,Stephen Kulik (D-Worthington),Worthington,Democratic,62756,Stephen Kulik,Stephen Kulik (D-Worthington),Worthington,Democratic,62756,Stephen Kulik,Stephen Kulik (D-Worthington),Worthington,11987,0.699643961944785,78005,Dylan E. Korpita,Dylan E. Korpita (R-Deerfield),Deerfield,5146,0.3003560380552151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,39.928792388956985,FALSE,2012,21.449814144258315,D+21
Legislative,8,State Representative,Second Franklin,2nd Franklin,58775,126154,2014-11-04,FALSE,14005,512,38,2,78007,Susannah M. Whipps Lee,Susannah M. Whipps Lee (R-Athol),Athol,Republican,62758,Denise Andrews,Denise Andrews (D-Orange),Orange,Democratic,62758,Denise Andrews,Denise Andrews (D-Orange),Orange,6105,0.4537346711259755,78007,Susannah M. Whipps Lee,Susannah M. Whipps Lee (R-Athol),Athol,7350,0.5462653288740246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,FALSE,-9.253065774804908,FALSE,2012,5.911504516505229,D+6
Legislative,8,State Representative,Third Hampden,3rd Hampden,58778,126115,2014-11-04,FALSE,14593,730,14,2,62768,Nicholas A. Boldyga,Nicholas A. Boldyga (R-Southwick),Southwick,Republican,62768,Nicholas A. Boldyga,Nicholas A. Boldyga (R-Southwick),Southwick,Republican,74536,"Samuel Salvatore Disanti, Jr.","Samuel Salvatore Disanti, Jr. (D-Agawam)",Agawam,4448,0.32117842443497724,62768,Nicholas A. Boldyga,Nicholas A. Boldyga (R-Southwick),Southwick,9401,0.6788215755650228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,GOP_Incumbent,FALSE,-35.76431511300455,FALSE,2012,-2.98080246444854,R+3
Legislative,8,State Representative,Fourth Hampden,4th Hampden,58779,124867,2014-04-01,TRUE,5056,4,1,2,77955,John C. Velis,John C. Velis (D-Westfield),Westfield,Democratic,NA,NA,NA,NA,NA,77955,John C. Velis,John C. Velis (D-Westfield),Westfield,2697,0.5339536725400911,77956,Dan Allie,Dan Allie (R-Westfield),Westfield,2354,0.4660463274599089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,No_Incumbent,TRUE,6.790734508018215,FALSE,2012,0.2083781438251497,EVEN
Legislative,8,State Representative,Fourth Hampden,4th Hampden,58779,126333,2014-11-04,FALSE,12814,372,4,2,77955,John C. Velis,John C. Velis (D-Westfield),Westfield,Democratic,77955,John C. Velis,John C. Velis (D-Westfield),Westfield,Democratic,77955,John C. Velis,John C. Velis (D-Westfield),Westfield,7327,0.5890818459559415,77956,Dan Allie,Dan Allie (R-Westfield),Westfield,5111,0.4109181540440585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,17.816369191188297,FALSE,2012,0.2083781438251497,EVEN
Legislative,8,State Representative,Sixth Hampden,6th Hampden,58781,126244,2014-11-04,FALSE,11283,524,12,2,62774,Michael J. Finn,Michael J. Finn (D-West Springfield),West Springfield,Democratic,62774,Michael J. Finn,Michael J. Finn (D-West Springfield),West Springfield,Democratic,62774,Michael J. Finn,Michael J. Finn (D-West Springfield),West Springfield,6113,0.5688099004373314,63091,Nathan A. Bech,Nathan A. Bech (R-West Springfield),West Springfield,4634,0.4311900995626686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,13.761980087466274,FALSE,2012,5.407811854288402,D+5
Legislative,8,State Representative,Ninth Hampden,9th Hampden,58784,126243,2014-11-04,FALSE,10731,1267,57,2,78062,Jose F. Tosado,Jose F. Tosado (D-Springfield),Springfield,Democratic,NA,NA,NA,NA,NA,78062,Jose F. Tosado,Jose F. Tosado (D-Springfield),Springfield,7396,0.7862230254066122,NA,NA,NA,NA,NA,NA,62781,Robert J. Underwood,Robert J. Underwood (U-Springfield),Springfield,2011,0.2137769745933879,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2014,No_Incumbent,TRUE,57.24460508132243,FALSE,2012,19.756333636777413,D+20
Legislative,8,State Representative,Twelfth Hampden,12th Hampden,58787,126259,2014-11-04,FALSE,15008,626,128,2,62785,"Angelo J. Puppolo, Jr.","Angelo J. Puppolo, Jr. (D-Springfield)",Springfield,Democratic,62785,"Angelo J. Puppolo, Jr.","Angelo J. Puppolo, Jr. (D-Springfield)",Springfield,Democratic,62785,"Angelo J. Puppolo, Jr.","Angelo J. Puppolo, Jr. (D-Springfield)",Springfield,9299,0.6523782797811141,78074,Bob Russell,Bob Russell (R-Wilbraham),Wilbraham,4955,0.34762172021888593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,30.475655956222813,FALSE,2012,4.341633855644567,D+4
Legislative,8,State Representative,Third Hampshire,3rd Hampshire,58790,126127,2014-11-04,FALSE,9965,727,21,2,62790,Ellen S. Story,Ellen S. Story (D-Amherst),Amherst,Democratic,62790,Ellen S. Story,Ellen S. Story (D-Amherst),Amherst,Democratic,62790,Ellen S. Story,Ellen S. Story (D-Amherst),Amherst,8125,0.8815232722143864,NA,NA,NA,NA,NA,NA,78143,"Kenneth J. Roberts, Jr","Kenneth J. Roberts, Jr (L-Granby)",Granby,1092,0.11847672778561354,Libertarian,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,76.30465444287728,FALSE,2012,31.049347450102992,D+31
Legislative,8,State Representative,First Middlesex,1st Middlesex,58791,126147,2014-11-04,FALSE,16336,839,9,2,62791,Sheila C. Harrington,Sheila C. Harrington (R-Groton),Groton,Republican,62791,Sheila C. Harrington,Sheila C. Harrington (R-Groton),Groton,Republican,78004,Gene A. Rauhala,Gene A. Rauhala (D-Townsend),Townsend,5530,0.35705061983471076,62791,Sheila C. Harrington,Sheila C. Harrington (R-Groton),Groton,9958,0.6429493801652892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,GOP_Incumbent,FALSE,-28.58987603305785,FALSE,2012,-3.4086928029415486,R+3
Legislative,8,State Representative,Second Middlesex,2nd Middlesex,58792,126238,2014-11-04,FALSE,18446,890,6,3,62796,James Arciero,James Arciero (D-Westford),Westford,Democratic,62796,James Arciero,James Arciero (D-Westford),Westford,Democratic,62796,James Arciero,James Arciero (D-Westford),Westford,9263,0.5278062678062678,63345,Dennis J. Galvin,Dennis J. Galvin (R-Westford),Westford,7785,0.4435897435897436,78159,Arleen M. Martino,Arleen M. Martino (U-Littleton),Littleton,502,0.0286039886039886,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,8.42165242165242,FALSE,2012,-0.0954516339497169,EVEN
